TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20081116,22.364,1.0,485.477,152.776,1.0,406.585,0.0,7.688,1.0,97.222,0.0,0.0,1.0,2.711,1.0,0.29465625,1.0,-9999,0.0,-9999,0.0,23.5712291667,1.0,-9999,0.0,380.925,1.0,32.061,31.926,31.295,29.047,1.0,1.0,1.0,1.0,5.651,7.186,7.642,7.153,1.0,1.0,1.0,1.0,3.66315,1.0,45.5619,1.0,38.7664,-9999,-9999,4.00704,29.6845,1.0,25.257,-9999,-9999,2.22119,1.44809,1.0,0.246824,1.4306,1.45768,1.58488,1.0,1.0,1.0,2.6493,2.59889,2.64315,2.66877,1.15981,1.05221,1.15335,1.25275,3.39982,2.29997,2.63088,3.39982,1.67205,1.12589,1.23307,1.65731,-9999,-9999
20081117,22.895,1.0,486.463,210.668,1.0,412.33,0.0,7.863,1.0,96.946,0.0,5.842,1.0,2.59,1.0,0.2987175,1.0,-9999,-9999,-9999,-9999,32.8186666667,1.0,-9999,-9999,381.465,1.0,27.39,28.596,29.73,28.901,1.0,1.0,1.0,1.0,5.742,7.101,7.51,7.16,1.0,1.0,1.0,1.0,-18.3091,1.0,68.1176,1.0,57.848,-9999,-9999,3.53582,37.2196,1.0,31.6083,-9999,-9999,2.9902,1.27094,0.979167,0.225684,1.15658,1.25262,1.26462,1.0,1.0,0.979167,2.64575,2.61921,2.66055,2.69439,1.34817,1.3638,1.42013,1.5378,3.63765,2.48468,2.73165,3.65895,2.0767,1.49394,1.56121,2.04224,-9999,-9999
20081118,19.644,1.0,487.422,69.53,1.0,420.112,0.0,2.089,1.0,97.194,0.0,0.254,1.0,3.42,1.0,0.38634625,1.0,-9999,0.0,-9999,0.0,9.198,1.0,-9999,0.0,385.623,1.0,32.239,30.432,28.967,28.257,1.0,1.0,1.0,1.0,5.56,6.93,7.323,7.132,1.0,1.0,1.0,1.0,31.5756,1.0,25.1591,1.0,21.3371,-9999,-9999,2.84006,15.2,1.0,12.8909,-9999,-9999,1.65353,1.50597,1.0,0.234966,1.49048,1.50597,1.50975,1.0,1.0,1.0,2.29179,2.22435,2.26532,2.41583,0.748338,0.748338,0.803634,0.908987,3.30504,2.05077,2.65032,3.31767,1.29272,0.849512,0.978224,1.31217,-9999,-9999
20081119,18.81,1.0,488.354,64.61,1.0,412.399,0.0,1.827,1.0,97.592,0.0,0.508,1.0,2.671,1.0,0.348345,0.791666666667,-9999,0.0,-9999,0.0,7.355375,1.0,-9999,0.0,382.177,1.0,34.111,32.888,30.969,28.493,1.0,1.0,1.0,1.0,5.253,6.773,7.202,7.144,1.0,1.0,1.0,1.0,15.5441,1.0,23.2664,1.0,19.7032,-9999,-9999,2.25805,5.96007,1.0,5.04729,-9999,-9999,1.268,1.02748,1.0,0.216511,0.990174,1.00608,1.03877,1.0,1.0,1.0,2.12419,2.02488,2.0986,2.28477,1.05584,1.01379,1.09998,1.29159,2.98388,2.22612,2.81441,2.94499,1.36031,1.14811,1.2776,1.35515,-9999,-9999
20081120,22.198,1.0,489.259,166.085,1.0,407.248,0.0,6.331,1.0,97.585,0.0,0.0,1.0,2.297,1.0,0.246289166667,1.0,-9999,0.0,-9999,0.0,23.8515833333,1.0,-9999,0.0,384.482,1.0,32.334,31.794,30.963,28.911,1.0,1.0,1.0,1.0,5.181,6.682,7.115,7.155,1.0,1.0,1.0,1.0,6.62861,1.0,44.177,1.0,37.233,-9999,-9999,3.3815,27.7,1.0,23.3459,-9999,-9999,2.39667,0.0513176,1.0,0.256635,-0.0210372,0.0477822,0.0811379,1.0,1.0,1.0,2.295,2.21199,2.26791,2.51732,2.21658,2.13031,2.20455,2.5295,3.09169,2.69432,2.88096,3.08278,2.66526,2.41322,2.46239,2.65219,-9999,-9999
20081121,22.04,1.0,490.135,115.354,1.0,406.97,0.0,6.59,1.0,97.588,0.0,0.0,1.0,1.997,1.0,0.185115625,1.0,-9999,0.0,-9999,0.0,16.6892708333,1.0,-9999,0.0,382.538,1.0,33.86,32.484,30.954,29.002,1.0,1.0,1.0,1.0,5.022,6.551,6.99,7.127,1.0,1.0,1.0,1.0,15.9153,1.0,33.2328,1.0,27.9938,-9999,-9999,3.59092,15.0391,1.0,12.6683,-9999,-9999,1.55732,0.532602,1.0,0.242672,0.326549,0.532602,0.688088,1.0,1.0,1.0,2.17038,2.06158,2.14235,2.41673,1.60747,1.42197,1.60745,2.09869,2.95834,1.90944,2.06345,2.8981,2.0175,1.40607,1.54588,1.99329,-9999,-9999
20081122,24.092,1.0,490.986,295.035,1.0,397.717,0.0,11.43,1.0,97.093,0.0,0.0,1.0,2.786,1.0,0.306941666667,1.0,-9999,0.0,-9999,0.0,46.7132916667,1.0,-9999,0.0,381.901,1.0,29.341,30.367,30.707,29.141,1.0,1.0,1.0,1.0,7.429,6.716,7.172,7.147,1.0,1.0,1.0,1.0,-13.9304,1.0,62.4666,1.0,52.5955,-9999,-9999,3.7679,57.7815,1.0,48.6507,-9999,-9999,2.72372,1.02646,1.0,0.253217,0.968302,1.04184,1.1233,1.0,1.0,1.0,2.24268,2.12683,2.21841,2.50911,1.19915,1.16102,1.24086,1.36479,2.9344,1.5495,1.88245,2.9277,2.15162,1.33904,1.64323,2.15162,-9999,-9999
20081123,24.039,1.0,491.807,198.296,1.0,397.039,0.0,8.212,1.0,96.896,0.0,0.0,1.0,2.966,1.0,0.295627291667,1.0,-9999,0.0,-9999,0.0,33.6312916667,1.0,-9999,0.0,385.58,1.0,27.488,28.054,28.385,28.53,1.0,1.0,1.0,0.979167,9.935,10.288,9.467,7.232,1.0,1.0,1.0,0.979167,-11.0813,1.0,41.3616,1.0,34.6193,-9999,-9999,3.22295,36.4164,1.0,30.4802,-9999,-9999,1.96,0.384655,1.0,0.241048,0.384655,0.395507,0.717241,1.0,0.979167,1.0,2.29599,2.16386,2.26393,2.41801,1.88466,1.68457,1.76953,1.84081,2.64953,1.31735,1.49129,2.64953,2.03892,1.31912,1.45266,2.03892,-9999,-9999
20081124,25.684,1.0,492.603,268.272,1.0,405.658,0.0,12.271,1.0,97.083,0.0,0.0,1.0,2.167,1.0,0.202386666667,1.0,-9999,-9999,-9999,-9999,44.8056666667,1.0,-9999,-9999,380.954,1.0,26.281,26.635,27.318,27.911,1.0,1.0,1.0,1.0,9.89,10.486,8.148,7.128,1.0,1.0,1.0,1.0,-4.52238,1.0,62.5922,1.0,52.0771,-9999,-9999,4.07109,46.4807,1.0,38.6722,-9999,-9999,2.22588,-0.274048,1.0,0.276737,-0.355411,-0.307187,-0.274048,1.0,1.0,1.0,2.48853,2.37228,2.45065,2.4863,2.73074,2.68489,2.73925,2.82697,2.95486,1.59257,2.31754,2.94683,2.57511,1.89655,2.0272,2.57511,-9999,-9999
20081125,26.104,1.0,493.371,336.266,1.0,407.124,0.0,13.958,1.0,97.217,0.0,0.0,1.0,2.781,1.0,-9999,0.0,-9999,0.0,-9999,0.0,57.4420416667,1.0,-9999,0.0,384.001,1.0,30.086,28.865,27.612,27.251,1.0,1.0,1.0,1.0,8.919,9.568,7.348,7.138,1.0,1.0,1.0,1.0,18.2892,1.0,69.6851,1.0,57.7842,-9999,-9999,3.51585,58.4418,1.0,48.4611,-9999,-9999,2.02907,-0.604103,1.0,0.279574,-0.651282,-0.607323,-0.537512,1.0,1.0,1.0,2.52798,2.40609,2.49057,2.51569,3.10051,3.00457,3.07779,3.11798,3.71203,2.06357,3.40104,3.70339,3.72929,2.93278,3.59701,3.74338,-9999,-9999
20081126,24.884,1.0,494.111,240.011,1.0,412.632,0.0,11.255,1.0,97.487,0.0,0.0,1.0,2.754,1.0,-9999,0.0,-9999,0.0,-9999,0.0,41.8578541667,1.0,-9999,0.0,382.262,0.958333,26.207,26.763,27.319,26.956,1.0,1.0,1.0,1.0,8.773,9.46,7.111,7.161,1.0,1.0,1.0,1.0,-11.1686,1.0,59.2043,0.958333,48.8846,-9999,-9999,3.29439,40.9542,0.958333,33.8156,-9999,-9999,2.01667,0.0848976,0.958333,0.254254,0.0426255,0.0848976,0.205321,0.958333,0.958333,0.958333,2.4301,2.30306,2.38511,2.42492,2.30746,2.18929,2.30091,2.33361,3.99068,2.03669,3.59371,3.8913,3.64403,2.73458,3.42563,3.67662,-9999,-9999
20081127,26.389,1.0,494.825,336.027,1.0,394.186,0.0,15.276,1.0,97.124,0.0,0.0,1.0,2.819,1.0,-9999,0.0,-9999,0.0,-9999,0.0,58.9305208333,1.0,-9999,0.0,381.721,0.958333,26.518,27.042,27.587,27.332,1.0,1.0,1.0,1.0,7.679,8.99,8.382,7.164,1.0,1.0,1.0,1.0,-10.0592,1.0,69.0328,0.958333,56.7565,-9999,-9999,3.3712,63.616,0.958333,52.303,-9999,-9999,2.0496,-0.283253,0.958333,0.260844,-0.400697,-0.325308,-0.264949,0.958333,0.958333,0.958333,2.55014,2.42548,2.51449,2.54036,2.80279,2.75767,2.80949,2.86344,4.10266,2.28452,3.74877,4.00278,4.19819,3.33808,4.04741,4.18689,-9999,-9999
20081128,27.451,1.0,495.512,320.618,1.0,399.39,0.0,16.116,1.0,96.855,0.0,0.0,1.0,2.674,1.0,-9999,0.0,-9999,0.0,-9999,0.0,56.0310625,1.0,-9999,0.0,382.721,0.979167,34.039,32.828,30.748,27.509,0.979167,0.979167,0.979167,0.979167,7.198,10.129,11.584,7.144,0.979167,0.979167,0.979167,0.979167,43.5934,0.979167,67.6361,0.979167,55.3356,-9999,-9999,3.36011,58.8392,0.979167,48.1385,-9999,-9999,1.96891,-0.382213,0.958333,0.263269,-0.411606,-0.382213,-0.0519018,0.9375,0.958333,0.979167,2.63455,2.51019,2.59416,2.63455,2.9911,2.65196,2.80324,2.96672,4.18194,2.45736,3.85799,4.08168,4.15455,3.25389,3.94197,4.04495,-9999,-9999
20081129,28.343,1.0,496.172,340.482,1.0,402.927,0.0,18.712,1.0,97.019,0.0,0.0,1.0,2.639,1.0,-9999,0.0,-9999,0.0,-9999,0.0,59.6103541667,1.0,-9999,0.0,384.101,1.0,34.797,33.549,31.451,27.293,0.979167,0.979167,0.979167,0.958333,6.661,9.862,11.407,7.147,0.979167,0.979167,0.979167,0.958333,46.3376,0.979167,67.3802,1.0,54.8546,-9999,-9999,3.52136,61.8294,1.0,50.3356,-9999,-9999,2.02636,-0.490597,0.875,0.272904,-0.552072,-0.490597,-0.327785,0.854167,0.875,0.875,2.70666,2.58817,2.67183,2.71973,3.17667,3.00392,3.11686,3.17696,4.24517,2.63447,3.94471,4.14474,4.28,3.39269,4.00317,4.12404,-9999,-9999
20081130,27.803,1.0,496.805,326.609,1.0,406.387,0.0,18.55,1.0,97.163,0.0,0.0,1.0,4.103,1.0,-9999,0.0,-9999,0.0,-9999,0.0,57.611875,1.0,-9999,0.0,383.976,0.9375,31.319,30.863,30.258,27.072,0.979167,0.979167,0.979167,0.958333,7.182,9.839,10.385,7.148,0.979167,0.979167,0.979167,0.958333,32.3743,0.979167,67.6331,0.9375,54.8061,-9999,-9999,4.15726,56.7541,0.9375,45.9903,-9999,-9999,1.9712,-0.505537,0.770833,0.257037,-0.539813,-0.512574,-0.50543,0.75,0.770833,0.770833,2.66394,2.54344,2.62684,2.67042,3.14676,3.07333,3.13656,3.19961,4.20329,2.5621,3.8935,4.1031,4.16317,3.28107,3.72565,4.00734,-9999,-9999
20081201,23.258,1.0,497.411,253.78,0.208333,397.751,0.0,7.846,1.0,97.795,0.0,29.212,1.0,2.837,1.0,-9999,-9999,-9999,-9999,-9999,-9999,36.0665,1.0,-9999,-9999,382.703,0.166667,34.466,33.308,31.348,26.922,0.145833,0.145833,0.145833,0.145833,6.539,9.657,10.863,7.158,0.145833,0.145833,0.145833,0.145833,42.9141,0.145833,66.6523,0.166667,53.8015,-9999,-9999,3.15952,49.4806,0.166667,39.9406,-9999,-9999,1.98385,-0.652539,0.166667,0.287955,-0.662284,-0.607289,-0.470719,0.166667,0.166667,0.166667,2.30398,2.16298,2.24678,2.30398,2.9131,2.56103,2.9113,2.99902,3.86299,1.82895,3.42694,3.76448,3.76286,2.84484,3.56091,3.87762,-9999,-9999
20081202,26.767,1.0,497.991,312.589,0.0,396.402,0.0,12.011,1.0,97.315,0.0,0.508,1.0,3.118,1.0,-9999,0.0,-9999,0.0,-9999,0.0,36.1023125,1.0,-9999,0.0,382.874,0.0,35.103,33.99,31.945,26.869,0.0,0.0,0.0,0.0,6.26,9.766,11.442,7.166,0.0,0.0,0.0,0.0,41.0198,0.0,55.0858,0.0,44.2578,-9999,-9999,3.11582,44.8347,0.0,36.0217,-9999,-9999,1.98091,-0.359225,0.0,0.272115,-0.422045,-0.359225,-0.273695,0.0,0.0,0.0,2.58028,2.45659,2.54408,2.57496,2.91067,2.80562,2.897,2.92345,4.13094,2.3463,3.78775,4.03092,4.14498,3.23605,3.98293,4.17555,-9999,-9999
20081203,19.922,1.0,498.544,282.741,0.0,411.775,0.0,4.467,1.0,97.072,0.0,1.778,1.0,3.899,1.0,-9999,0.0,-9999,0.0,-9999,0.0,13.8184375,1.0,-9999,0.0,382.788,0.0,33.543,32.677,31.171,26.772,0.0,0.0,0.0,0.0,6.575,9.79,11.239,7.169,0.0,0.0,0.0,0.0,37.1783,0.0,67.2135,0.0,53.7827,-9999,-9999,3.02282,55.3702,0.0,44.3059,-9999,-9999,2.07527,-0.980314,0.0,0.2862,-1.01719,-0.999378,-0.969276,0.0,0.0,0.0,2.04163,1.88674,1.98491,2.04316,2.96522,2.88568,2.97958,3.01524,3.60606,1.3571,3.08332,3.50906,4.03845,3.09531,3.86475,4.27487,-9999,-9999
20081204,25.916,1.0,499.07,176.844,0.0,418.85,0.0,13.823,1.0,97.005,0.0,0.0,1.0,2.486,1.0,-9999,0.0,-9999,0.0,-9999,0.0,45.0672291667,1.0,-9999,0.0,382.696,0.0,34.308,33.206,31.259,26.852,0.0,0.0,0.0,0.0,6.864,10.157,11.822,7.158,0.0,0.0,0.0,0.0,42.2045,0.0,66.4645,0.0,53.2852,-9999,-9999,3.61218,50.7401,0.0,40.6788,-9999,-9999,2.11119,-0.626436,0.0,0.278173,-0.709957,-0.623349,-0.544567,0.0,0.0,0.0,2.51357,2.39503,2.47503,2.49965,3.10781,2.74381,3.10723,3.19122,4.06538,2.2271,3.7003,3.96576,3.23121,2.28721,2.92687,3.13718,-9999,-9999
20081205,22.465,1.0,499.572,193.777,0.0,418.468,0.0,5.23,1.0,97.251,0.0,0.254,1.0,5.589,1.0,-9999,0.0,-9999,0.0,-9999,0.0,20.1623125,1.0,-9999,0.0,382.578,0.0,34.725,33.58,31.577,26.869,0.0,0.0,0.0,0.0,6.615,10.002,11.635,7.166,0.0,0.0,0.0,0.0,42.8203,0.0,55.0858,0.0,44.3877,-9999,-9999,3.66428,46.8378,0.0,37.7415,-9999,-9999,2.1307,-0.359225,0.0,0.251692,-0.422045,-0.359225,-0.273695,0.0,0.0,0.0,2.23914,2.09192,2.19122,2.23906,2.55048,2.4462,2.54135,2.55878,3.80606,1.67489,3.34452,3.7077,3.36539,2.42394,3.10004,3.46315,-9999,-9999
20081206,20.587,1.0,500.045,140.852,0.0,417.53,0.0,3.742,1.0,97.705,0.0,0.0,1.0,5.18,1.0,-9999,0.0,-9999,0.0,-9999,0.0,19.8724791667,1.0,-9999,0.0,382.557,0.0,33.133,32.273,30.866,26.772,0.0,0.0,0.0,0.0,6.863,10.013,11.402,7.169,0.0,0.0,0.0,0.0,37.1129,0.0,67.2135,0.0,54.2904,-9999,-9999,3.32302,55.302,0.0,44.6691,-9999,-9999,2.16545,-0.980314,0.0,0.283573,-1.01719,-0.999378,-0.969276,0.0,0.0,0.0,2.09294,1.9398,2.03833,2.09264,3.01868,2.94375,3.03113,3.06941,3.65885,1.4357,3.15148,3.56147,2.71445,1.8763,2.43518,2.73765,-9999,-9999
20081207,19.006,1.0,500.493,249.955,0.0,391.351,0.0,1.9,1.0,97.663,0.0,2.794,1.0,4.888,1.0,-9999,0.0,-9999,0.0,-9999,0.0,10.2663958333,1.0,-9999,0.0,384.671,0.0,33.75,32.687,30.901,26.852,0.0,0.0,0.0,0.0,7.237,10.461,12.038,7.158,0.0,0.0,0.0,0.0,40.7,0.0,66.4645,0.0,53.8633,-9999,-9999,3.1644,54.8404,0.0,44.4431,-9999,-9999,2.32691,-0.626436,0.0,0.29568,-0.709957,-0.623349,-0.544567,0.0,0.0,0.0,1.97128,1.81415,1.91171,1.98881,2.53814,2.16264,2.55104,2.65056,3.53309,1.25208,2.98963,3.43664,3.8288,2.87004,3.61415,4.01187,-9999,-9999
20081208,21.141,1.0,500.915,330.56,0.0,368.544,0.0,4.702,1.0,97.382,0.0,0.0,1.0,2.475,1.0,-9999,-9999,-9999,-9999,-9999,-9999,31.0182916667,1.0,-9999,-9999,384.671,0.0,34.212,33.096,31.233,26.869,0.0,0.0,0.0,0.0,6.96,10.282,11.885,7.166,0.0,0.0,0.0,0.0,41.8268,0.0,55.0858,0.0,44.9776,-9999,-9999,2.90374,54.8404,0.0,44.7772,-9999,-9999,2.01203,-0.359225,0.0,0.322256,-0.422045,-0.359225,-0.273695,0.0,0.0,0.0,2.13657,1.98554,2.08411,2.13635,2.44342,2.34348,2.4334,2.45303,3.70159,1.5125,3.20865,3.60396,4.26163,3.35313,4.10154,4.56195,-9999,-9999
20081209,25.43,1.0,501.31,338.269,0.0,367.758,0.0,10.361,1.0,97.135,0.0,0.0,1.0,2.078,1.0,0.244573902439,0.854166666667,-9999,0.0,-9999,0.0,49.4572291667,1.0,-9999,0.0,384.647,0.729167,33.492,32.516,30.987,26.772,0.0,0.0,0.0,0.0,6.948,9.864,11.213,7.169,0.0,0.0,0.0,0.0,37.9716,0.0,67.2135,0.0,55.4185,-9999,-9999,2.14486,54.9033,0.875,45.2686,-9999,-9999,1.05908,-0.980314,0.0,-9999,-1.01719,-0.999378,-0.969276,0.0,0.0,0.0,2.47381,2.35359,2.43024,2.45955,3.41899,3.36736,3.41099,3.44665,4.03134,2.1266,3.65014,3.93178,4.32626,3.41418,4.16587,4.4758,-9999,-9999
20081210,25.002,1.0,501.68,333.55,0.0,380.904,0.0,6.153,1.0,97.162,0.0,0.0,1.0,1.652,1.0,0.257947708333,1.0,-9999,0.0,-9999,0.0,21.5656458333,1.0,-9999,0.0,380.805,1.0,33.87,32.777,30.905,26.852,0.229167,0.229167,0.229167,0.0,7.326,9.41,10.597,7.158,0.1875,0.1875,0.1875,0.0,40.4222,0.229167,66.4645,0.0,55.9494,-9999,-9999,-9999,46.7006,1.0,39.3122,-9999,-9999,-9999,-0.626436,0.0,-9999,-0.709957,-0.623349,-0.544567,0.0,0.0,0.0,2.43834,2.31057,2.39304,2.43283,3.02687,2.65521,3.02687,3.11226,4.00189,2.03288,3.60573,3.90236,4.29907,3.38515,4.13829,4.60095,-9999,-9999
20081211,25.36,1.0,502.022,314.722,0.0,397.99,0.0,8.93,1.0,97.041,0.0,1.27,1.0,3.114,1.0,0.336070416667,1.0,-9999,0.0,-9999,0.0,43.6968958333,1.0,-9999,0.0,382.555,0.958333,33.575,32.573,30.961,26.869,0.0,0.0,0.0,0.0,7.203,9.212,10.327,7.166,0.0,0.0,0.0,0.0,38.8524,0.0,55.0858,0.0,47.327,-9999,-9999,-9999,39.0311,1.0,33.5335,-9999,-9999,-9999,-0.359225,0.0,-9999,-0.422045,-0.359225,-0.273695,0.0,0.0,0.0,2.46773,2.34594,2.42402,2.45516,2.79125,2.68752,2.77927,2.80151,4.02681,2.10828,3.64271,3.92724,4.17873,3.26215,4.01727,4.269,-9999,-9999
20081212,25.439,1.0,502.339,214.743,0.0,417.691,0.0,12.032,1.0,97.135,0.0,0.0,1.0,2.112,1.0,0.447209583333,1.0,-9999,0.0,-9999,0.0,57.0553333333,1.0,-9999,0.0,375.66,1.0,33.879,32.814,31.18,26.772,0.0,0.0,0.0,0.0,6.882,9.107,10.186,7.169,0.0,0.0,0.0,0.0,38.2669,0.0,67.2135,0.0,59.041,-9999,-9999,-9999,53.5137,1.0,47.007,-9999,-9999,-9999,-0.980314,0.0,-9999,-1.01719,-0.999378,-0.969276,0.0,0.0,0.0,2.47493,2.35571,2.43173,2.45988,3.42044,3.36936,3.41238,3.44781,4.03099,2.13792,3.65103,3.93147,3.51045,2.57209,3.24717,3.46039,-9999,-9999
20081213,25.594,1.0,502.63,195.194,0.0,418.291,0.0,11.888,1.0,97.074,0.0,0.0,1.0,2.222,1.0,0.229779791667,1.0,-9999,0.0,-9999,0.0,50.7997708333,1.0,-9999,0.0,379.861,0.791667,33.92,32.827,30.968,26.852,0.0,0.0,0.0,0.0,7.255,9.235,10.354,7.158,0.0,0.0,0.0,0.0,41.4172,0.0,66.4645,0.0,59.5315,-9999,-9999,-9999,42.4573,1.0,38.0285,-9999,-9999,-9999,-0.626436,0.0,-9999,-0.709957,-0.623349,-0.544567,0.0,0.0,0.0,2.48707,2.36944,2.445,2.46971,3.07933,2.7127,3.07933,3.16134,4.04283,2.16004,3.66691,3.94324,3.40965,2.45409,3.12135,3.34002,-9999,-9999
20081214,26.419,1.0,502.896,235.546,0.0,415.527,0.0,10.71,1.0,96.916,0.0,0.0,1.0,2.199,1.0,0.239436875,1.0,-9999,0.0,-9999,0.0,38.0012916667,1.0,-9999,0.0,380.729,1.0,34.046,33.027,31.273,26.661,0.0,0.0,0.0,0.0,6.886,8.734,9.842,9.257,0.0,0.0,0.0,0.0,37.7971,0.0,55.0858,0.0,50.268,-9999,-9999,-9999,45.2268,1.0,41.2712,-9999,-9999,-9999,-0.359225,0.0,-9999,-0.422045,-0.359225,-0.273695,0.0,0.0,0.0,2.5521,2.42674,2.51619,2.54201,2.88057,2.77733,2.86524,2.89841,4.1059,2.28011,3.75185,4.00596,3.69283,2.74674,3.44955,3.68341,-9999,-9999
20081215,24.127,1.0,503.135,114.713,0.0,415.38,0.0,4.856,1.0,97.248,0.0,23.368,1.0,2.54,1.0,0.555164375,1.0,-9999,-9999,-9999,-9999,19.8944375,1.0,-9999,-9999,378.675,0.9375,34.5,33.413,31.601,26.37,0.0,0.0,0.0,0.0,6.478,8.559,9.626,12.95,0.0,0.0,0.0,0.0,36.2561,0.0,67.2135,0.0,62.315,-9999,-9999,-9999,23.3183,1.0,21.6188,-9999,-9999,-9999,-0.980314,0.0,-9999,-1.01719,-0.999378,-0.969276,0.0,0.0,0.0,2.36968,2.23327,2.31906,2.36968,3.30865,3.24936,3.30595,3.34231,3.93432,1.90958,3.51566,3.83519,2.50907,1.66132,2.19175,2.48285,-9999,-9999
20081216,23.709,1.0,503.349,138.843,0.0,415.833,0.0,3.621,1.0,97.452,0.0,26.416,1.0,2.683,1.0,0.558143958333,1.0,-9999,0.0,-9999,0.0,23.0733333333,1.0,-9999,0.0,371.227,0.833333,34.636,33.365,31.288,26.429,0.0,0.0,0.0,0.0,6.83,8.551,9.666,14.261,0.0,0.0,0.0,0.0,46.8337,0.0,66.4645,0.0,62.4201,-9999,-9999,-9999,59.9636,1.0,56.3148,-9999,-9999,-9999,-0.626436,0.0,-9999,-0.709957,-0.623349,-0.544567,0.0,0.0,0.0,2.33735,2.19771,2.28251,2.33735,2.92111,2.54416,2.92111,3.00717,3.90106,1.86024,3.4727,3.80217,2.66515,1.84719,2.39515,2.69029,-9999,-9999
20081217,19.149,1.0,503.537,239.901,0.0,403.083,0.0,4.237,1.0,97.218,0.0,11.176,1.0,5.291,1.0,0.253730416667,1.0,-9999,0.0,-9999,0.0,8.97708333333,1.0,-9999,0.0,365.543,1.0,34.435,33.192,31.15,26.222,0.0,0.0,0.0,0.0,7.028,8.621,9.758,14.552,0.0,0.0,0.0,0.0,46.2843,0.0,55.0858,0.0,52.5103,-9999,-9999,-9999,49.5417,1.0,47.2254,-9999,-9999,-9999,-0.359225,0.0,-9999,-0.422045,-0.359225,-0.273695,0.0,0.0,0.0,1.9823,1.82556,1.92319,1.99727,2.28242,2.19055,2.26568,2.29489,3.54438,1.26908,3.00425,3.44784,3.72516,2.77976,3.50628,3.8949,-9999,-9999
20081218,18.94,1.0,503.699,258.149,0.0,398.99,0.0,7.836,1.0,97.115,0.0,0.0,1.0,6.103,1.0,0.333819583333,1.0,-9999,0.0,-9999,0.0,31.1245625,1.0,-9999,0.0,365.339,1.0,34.435,33.192,31.15,26.279,0.0,0.0,0.0,0.0,7.028,8.621,9.758,14.449,0.0,0.0,0.0,0.0,46.2843,0.0,67.2135,0.0,65.0184,-9999,-9999,-9999,79.0403,1.0,76.4589,-9999,-9999,-9999,-0.980314,0.0,-9999,-1.01719,-0.999378,-0.969276,0.0,0.0,0.0,1.96652,1.80944,1.90687,1.98484,2.88719,2.80132,2.90143,2.94013,3.52743,1.24795,2.98303,3.43104,3.89361,2.93323,3.68571,4.08006,-9999,-9999
20081219,19.589,1.0,503.835,286.674,0.0,402.664,0.0,6.604,1.0,96.942,0.0,0.0,1.0,3.211,1.0,0.255088085106,0.979166666667,-9999,0.0,-9999,0.0,24.3684583333,1.0,-9999,0.0,368.549,1.0,34.434,33.198,31.153,26.429,0.708333,0.708333,0.708333,0.0,7.028,8.621,9.758,14.261,0.708333,0.708333,0.708333,0.0,45.6413,0.708333,66.4645,0.0,64.9754,-9999,-9999,-9999,84.2325,1.0,82.3454,-9999,-9999,-9999,-0.626436,0.0,-9999,-0.709957,-0.623349,-0.544567,0.0,0.0,0.0,2.01673,1.86143,1.95923,2.02336,2.58567,2.20992,2.59672,2.70134,3.57886,1.32589,3.04965,3.4821,4.00835,3.08286,3.84158,4.24154,-9999,-9999
